;Player;Pos;Squad;Age;MP;Starts;Min;90s;Gls;Ast;CrdY;CrdR;-9999;key;Sh;SoT;SoT_pct;Cmp;Att;Cmp_pct;SCA;Tkl;TklW;Tkl_pct;Blocks;Sh_block;Pass;Int;Tkl+Int;Clr;Err;Drib_pct;Mis;Dis;Fls;Off;Crs;duels_aeriens_pct;Save_pct;CS_pct_goal;Stop_pct_goal;PLAYER;DM
584;Jere Uronen;DF;Brest;27;15.0;10;878.0;9.8;0.0;0.0;0.0;0.0;d75f3980;Jere UronenDFBrest;4;1;25.0;355.0;458.0;77.5;5.0;28.0;15;58.3;12.0;3.0;9.0;16;44.0;21.0;0.0;50.0;7.0;1.0;4;0;18;63.2;;;;;
585;Vanderson;FW;Monaco;20;17.0;12;1120.0;12.4;2.0;1.0;3.0;0.0;ee45fd85;VandersonFWDFMonaco;14;6;42.9;423.0;591.0;71.6;29.0;35.0;19;65.2;17.0;4.0;13.0;13;48.0;12.0;0.0;37.8;45.0;19.0;19;3;28;46.7;;;;;
586;Jonathan Varane;MF;Lens;19;1.0;0;1.0;0.0;0.0;0.0;0.0;0.0;4ade359f;Jonathan VaraneMFLens;0;0;;1.0;1.0;100.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;0;0;0;;;;;;
587;Marco Verratti;MF;Paris S-G;28;24.0;23;1937.0;21.5;2.0;2.0;12.0;0.0;1467af0d;Marco VerrattiMFParis S-G;7;2;28.6;1957.0;2151.0;91.0;75.0;60.0;40;50.0;36.0;10.0;26.0;18;78.0;14.0;2.0;80.7;28.0;21.0;32;1;9;31.3;;;;;
588;Kevin Volland;MF;Monaco;29;34.0;29;2436.0;27.1;9.0;9.0;10.0;0.0;64f69877;Kevin VollandMFFWMonaco;50;23;46.0;416.0;629.0;66.1;69.0;24.0;10;19.4;20.0;0.0;20.0;3;27.0;9.0;0.0;47.4;65.0;34.0;53;17;21;32.2;;;;;
589;Timothy Weah;MF;Lille;21;29.0;17;1616.0;18.0;3.0;4.0;2.0;1.0;8eec784d;Timothy WeahMFFWLille;34;9;26.5;407.0;566.0;71.9;53.0;19.0;7;50.0;16.0;1.0;15.0;10;29.0;7.0;0.0;51.4;34.0;21.0;11;6;48;42.0;;;;;
590;Georginio Wijnaldum;MF;Paris S-G;30;31.0;18;1653.0;18.4;1.0;3.0;2.0;0.0;eb58eef0;Georginio WijnaldumMFParis S-G;22;2;9.1;669.0;746.0;89.7;26.0;15.0;9;57.9;13.0;3.0;10.0;9;24.0;7.0;0.0;50.0;29.0;21.0;6;0;1;68.8;;;;;
591;Christopher Wooh;DF;Lens;19;14.0;11;1050.0;11.7;0.0;1.0;2.0;0.0;b003239d;Christopher WoohDFLens;8;2;25.0;526.0;604.0;87.1;11.0;29.0;11;61.1;21.0;14.0;7.0;21;50.0;40.0;1.0;73.3;13.0;2.0;9;0;1;65.9;;;;;
592;Xeka;MF;Lille;26;23.0;19;1619.0;18.0;3.0;0.0;10.0;0.0;f3600c02;XekaMFLille;22;5;22.7;690.0;878.0;78.6;31.0;47.0;27;48.2;23.0;3.0;20.0;24;71.0;26.0;1.0;41.7;31.0;17.0;32;0;34;47.8;;;;;
593;Sekou Yansané;FW;Paris S-G;18;1.0;0;16.0;0.2;0.0;0.0;0.0;0.0;bce37ac0;Sekou YansanéFWParis S-G;0;0;;2.0;2.0;100.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;1.0;0.0;;0.0;0.0;1;0;0;;;;;;
594;Yusuf Yazıcı;MF;Lille;24;15.0;5;509.0;5.7;1.0;1.0;3.0;0.0;f5c8b425;Yusuf YazıcıMFFWLille;10;6;60.0;180.0;245.0;73.5;19.0;10.0;5;11.1;4.0;0.0;4.0;2;12.0;1.0;0.0;69.2;16.0;5.0;7;1;32;45.5;;;;;
595;Burak Yılmaz;FW;Lille;36;31.0;25;2211.0;24.6;4.0;3.0;9.0;1.0;165a2e40;Burak YılmazFWLille;68;25;36.8;408.0;576.0;70.8;46.0;7.0;2;11.8;8.0;1.0;7.0;2;9.0;11.0;0.0;23.8;70.0;24.0;24;41;42;42.6;;;;;
596;Leny Yoro;MF;Lille;15;1.0;0;13.0;0.1;0.0;0.0;0.0;0.0;6763f716;Leny YoroMFLille;0;0;;6.0;6.0;100.0;0.0;1.0;0;;1.0;0.0;1.0;0;1.0;0.0;0.0;;1.0;0.0;0;0;0;;;;;;
597;Zaydou Youssouf;MF;Saint-Étienne;22;30.0;18;1553.0;17.3;1.0;0.0;3.0;1.0;e2f9bb5f;Zaydou YoussoufMFSaint-Étienne;20;6;30.0;607.0;736.0;82.5;43.0;48.0;26;41.2;11.0;3.0;8.0;17;65.0;13.0;0.0;89.5;43.0;31.0;20;1;21;41.4;;;;;
598;Akim Zedadka;DF;Clermont Foot;26;38.0;37;3337.0;37.1;0.0;3.0;5.0;0.0;0ff630d0;Akim ZedadkaDFClermont Foot;31;6;19.4;1688.0;2101.0;80.3;97.0;72.0;44;52.1;32.0;8.0;24.0;58;130.0;48.0;0.0;45.1;67.0;52.0;28;5;124;51.9;;;;;
599;Arber Zeneli;FW;Reims;26;9.0;4;409.0;4.5;2.0;3.0;0.0;0.0;095e4199;Arber ZeneliFWReims;11;3;27.3;87.0;127.0;68.5;19.0;1.0;0;20.0;0.0;0.0;0.0;1;2.0;1.0;0.0;68.8;20.0;9.0;4;1;23;0.0;;;;;
600;Mehdi Zerkane;MF;Bordeaux;22;6.0;0;83.0;0.9;0.0;0.0;0.0;0.0;53f6306f;Mehdi ZerkaneMFDFBordeaux;1;0;0.0;41.0;45.0;91.1;5.0;0.0;0;0.0;1.0;1.0;0.0;2;2.0;0.0;0.0;80.0;2.0;2.0;1;0;0;33.3;;;;;
601;Edon Zhegrova;MF;Lille;22;13.0;5;481.0;5.3;2.0;1.0;2.0;1.0;34a88e3e;Edon ZhegrovaMFFWLille;15;7;46.7;179.0;236.0;75.8;30.0;14.0;5;83.3;4.0;1.0;3.0;2;16.0;2.0;0.0;45.5;14.0;10.0;5;0;30;33.3;;;;;
602;Banhie Zoukrou;DF;Troyes;18;4.0;0;77.0;0.9;0.0;0.0;1.0;0.0;aefa3050;Banhie ZoukrouDFTroyes;1;1;100.0;24.0;26.0;92.3;0.0;1.0;0;50.0;0.0;0.0;0.0;0;1.0;2.0;0.0;;2.0;0.0;1;0;0;50.0;;;;;
